N,P,K,temperature,humidity,ph,rainfall,label,Medicine,Medicine_Use
35.61105987,116.4366468,198.0608918,24.99230372,19.83732457,5.427425431,257.6265849,grapes,Copper Fungicide,treats bacterial and fungal diseases.
74.40154602,8.695164691,88.15057849,24.99417616,16.75388342,7.385733257,38.70573946,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
114,27,28,24.99451759,57.93250202,7.162802357,192.8736822,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
85.18450745,57.23172966,194.2891271,25.0026145,98.2296856,5.959533299,130.1263728,apple,Copper Fungicide,treats bacterial and fungal diseases.
46.6439226,77.58157921,103.3862027,25.00604734,43.60434496,8.610576436,223.2360482,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
78,58,15,25.00933355,67.816568,6.528631266,62.91359494,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
84,40,43,25.01157559,88.3313023,7.228268228,169.4168014,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
71.70436216,140.7663948,115.107675,25.02105516,61.43631648,6.571197572,156.4283296,grapes,Copper Fungicide,treats bacterial and fungal diseases.
24.59884629,88.17241219,65.49263257,25.0271732,49.22402875,6.187269023,168.5787744,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
135.7320279,6.366609609,40.83177462,25.02755988,57.09048487,4.86782663,34.46743792,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
2,21,35,25.02887163,91.53720922,6.293662363,179.8248944,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
40.11604588,98.14850029,193.9969568,25.03041732,89.52024335,6.920777459,168.5207402,apple,Copper Fungicide,treats bacterial and fungal diseases.
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
100.1079659,58.96321298,172.6922929,25.03222971,67.6221863,6.016383627,262.9816803,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
50.13644641,96.80286668,60.06579086,25.03432402,21.79176605,6.107505179,47.97632617,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
7,15,32,25.03512351,95.89739958,6.182232762,174.796583,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
28.44267609,23.84130294,60.00316778,25.03756265,67.7091331,4.007008399,177.4731045,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
53.56986686,98.90574567,128.8487345,25.04226973,61.68604784,5.042361523,167.7301827,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
76.73321967,139.1996101,56.94521205,25.04267268,87.87398294,8.052855673,167.9195011,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
33.99923304,68.66674259,69.38645576,25.04286851,37.10047268,6.543172227,148.6600744,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
36.39831785,126.923711,56.73582895,25.0455691,46.39323556,9.561242403,189.2644424,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
13.34066216,35.32126684,172.9041558,25.06157659,98.14391169,8.99293329,161.3280125,apple,Copper Fungicide,treats bacterial and fungal diseases.
73.11717746,120.2089102,134.7141222,25.06494839,69.56639317,5.600347961,92.677036,grapes,Copper Fungicide,treats bacterial and fungal diseases.
43.50901624,140.698517,157.75964,25.06647809,32.80884945,5.152448827,251.0419594,grapes,Copper Fungicide,treats bacterial and fungal diseases.
32,11,31,25.06871967,93.31410447,6.205931638,134.8419069,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
108.8516254,87.52828845,109.5039546,25.06923111,96.17144226,8.527445667,33.4863709,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
119.4406126,44.43088479,40.15895575,25.07270777,99.83210772,9.748449995,121.9587545,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
66,53,41,25.0756354,80.52389148,7.778915154,257.0038865,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
124.2297669,140.0525744,50.82146589,25.07800028,73.54787319,9.385444269,145.3196096,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
69.23848707,117.0348245,163.2872838,25.08122884,45.08617246,7.741681413,49.55760694,grapes,Copper Fungicide,treats bacterial and fungal diseases.
88,38,15,25.08239719,65.92195844,6.455116637,62.49190812,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
89,91,55,25.08347445,80.261731,6.275572298,94.32961456,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
71.24262648,5.630519242,63.71552154,25.08480106,72.71564055,9.045735885,187.4827755,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
123.5299658,6.473401109,16.29665579,25.08653234,90.31693963,7.422928919,55.10754532,mungbean,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
21,63,17,25.08966129,68.17543102,6.559681838,41.45486619,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
103.6134749,97.15604367,75.52581158,25.09695311,86.17588784,6.539164745,63.62557415,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
21,63,22,25.09737391,67.72837887,6.859409487,74.61649888,blackgram,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
37.91401645,140.7254277,61.37992005,25.09848102,64.6996508,8.78428659,222.9485808,grapes,Copper Fungicide,treats bacterial and fungal diseases.
66.7860726,28.67864523,176.2714106,25.09848473,72.00439238,6.872703533,33.81071466,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
92,20,55,25.10474753,87.5267616,6.587791262,59.26519444,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
71,52,18,25.10787449,55.97732754,5.790770203,78.16077693,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
104.2588594,27.29305855,71.27358694,25.10962671,39.11332113,9.111894134,234.5714773,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,Copper Fungicide,treats bacterial and fungal diseases.
103,17,51,25.11189154,80.02621335,6.209888345,44.20656987,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
109,23,25,25.11711046,68.48030408,7.00733163,194.8773479,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
89.52937128,57.8815358,174.3558151,25.11889611,79.47693493,5.581294976,214.5114408,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
112.6535442,108.3773689,168.31085,25.12081777,57.49957602,3.590829992,293.9140124,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
61.81216046,78.67744151,106.6628612,25.12203668,60.04365137,5.31678138,254.9239345,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
40.00257949,29.93004963,141.0562816,25.12288498,93.49061396,8.638452492,178.6583976,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
2.278626057,19.15588316,19.93003055,25.12337019,83.33876043,9.630598031,114.3296644,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
78,50,43,25.12417673,85.72530641,6.348441469,159.5718087,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
36,44,21,25.12528913,51.33189406,4.516154055,38.48678973,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
118.5666004,29.61846491,92.34625459,25.12811777,25.13168122,7.677317637,208.4052135,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
15,77,20,25.13163619,66.92642362,7.399749291,49.04015558,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
66.1234065,27.14638547,95.75332988,25.13246607,54.98264275,9.576586473,137.9265984,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
104.5442303,34.63846196,200.6599016,25.13607094,63.82291537,4.426211041,80.4736703,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
94,70,48,25.13686519,84.88394407,6.195152442,91.46442491,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
91,7,53,25.13735887,89.28272716,6.457216535,43.52897517,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
74,40,40,25.13842773,83.12053888,6.386259978,169.3388465,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
36.55058178,110.0786985,141.466972,25.1419086,63.42526529,9.632016518,128.8532669,grapes,Copper Fungicide,treats bacterial and fungal diseases.
61,41,17,25.1420613,65.26185135,6.021902237,76.68456006,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
105,74,45,25.14517635,81.38204104,6.098369122,119.218154,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
83,79,55,25.14748006,83.34688193,5.565028635,98.66679427,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
9.016877155,124.5736343,134.5712693,25.14800006,88.64539858,5.776701047,106.3494973,grapes,Copper Fungicide,treats bacterial and fungal diseases.
57.59159388,79.29245307,6.160524357,25.14988644,79.45937031,8.750348732,21.83527809,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
75.06618972,89.52646248,39.95947961,25.15298977,43.66728995,7.818321007,197.8451729,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
102,28,54,25.15623099,80.27525115,6.862157042,55.49541453,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
43.27537572,53.00291455,16.81281065,25.1576624,73.90267898,8.459198171,208.829844,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
28,48,15,25.16125354,55.25435777,9.254089438,40.89732789,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
13,8,12,25.16296632,92.54736032,7.105904818,114.3117197,orange,Copper Fungicide,treats bacterial and fungal diseases.
58.9638624,56.47078027,108.9936267,25.16557335,39.15352302,5.664379729,206.1945998,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
106.1341285,35.39499505,164.5201313,25.17001283,59.07565575,3.952923078,42.03672899,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
87.39224249,19.79517857,128.0252524,25.17705506,33.65419062,9.252813826,78.91115859,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
81,34,30,25.17787724,62.26244581,6.647765997,135.0119649,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
139.1460054,137.6610284,23.69880801,25.17809829,88.52338112,8.316274002,226.1149228,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
16.69532212,33.59703538,125.0445566,25.17828806,75.79302227,4.098899084,171.0048235,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
24,70,16,25.17885316,68.93307305,6.54803469,35.03484812,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
56.73111143,122.4076791,136.3667268,25.18747985,73.28872409,8.549383548,262.6003321,grapes,Copper Fungicide,treats bacterial and fungal diseases.
119,19,55,25.18780042,83.44621709,6.818261383,46.87420883,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
66,54,21,25.19008683,60.2001687,5.919045532,72.12375573,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
89,60,19,25.19192419,66.6902901,5.913664501,78.06639649,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
73.36935895,27.44820595,80.16767818,25.1958499,34.57299559,8.1141262,22.82761963,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
117,86,53,25.19640218,83.55829874,5.703381728,115.8586081,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
7.378866232,133.3163214,47.28941765,25.19780185,73.92318785,8.852128884,30.69470293,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
41,78,21,25.19857725,60.37332688,6.581313137,70.88787207,blackgram,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
87,38,29,25.20406808,57.88370456,6.652642579,156.1457255,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
72.47096213,40.99400127,27.86948082,25.20425339,96.38193861,5.375812104,210.1982163,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
139.5663314,24.51358013,183.1909743,25.2046605,15.03535252,6.3194062,205.2223876,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
68.58201075,62.72441789,152.3936761,25.21110136,47.42908948,8.97297953,54.2515965,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
126.6459744,81.86127651,76.14076786,25.23106735,22.26921379,7.1238718,124.769191,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
61.36482939,125.1444276,192.23987,25.23180542,91.70188654,4.041540155,131.5728103,apple,Copper Fungicide,treats bacterial and fungal diseases.
34.08992006,82.81273335,178.5458741,25.23235687,41.29702359,6.201063267,208.3460563,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
100,32,26,25.234661,57.53161469,6.043485685,124.2261737,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
36,128,204,25.23542319,80.68700527,5.695792761,67.03840888,grapes,Copper Fungicide,treats bacterial and fungal diseases.
24.33141806,7.849367626,187.0312022,25.23613389,37.00336186,3.679895702,247.9578558,mango,Spinosad Bait Spray,Fruit fly bait/lure attracts and kills adult f...
108.5971816,22.50667571,126.9248626,25.23865969,57.81832827,4.910134078,169.002731,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
60.28470002,52.19525082,170.4483018,25.24265022,39.07424416,6.449094806,59.00047334,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
64.58892641,90.77591405,135.9798503,25.24464249,69.36411847,9.744290174,48.16568185,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
68.65900877,19.02456631,35.54231248,25.24532653,59.032783,3.772009311,182.6407409,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
88.65261928,120.574901,53.7069185,25.24681316,36.43998229,6.718966935,174.530251,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
13.64211593,132.3490043,27.52207193,25.24731364,25.93838995,4.89886897,282.2299208,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
57.26135308,110.6050186,156.8249892,25.24743223,87.78499175,7.576497123,229.036168,apple,Copper Fungicide,treats bacterial and fungal diseases.
127.2156858,83.24729417,127.8699604,25.24792555,62.78235005,6.106770855,102.4422321,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
92.58134863,40.6574738,176.3786447,25.25547515,73.74509147,6.735526731,81.8795116,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
58,75,25,25.25596239,61.36669662,7.261791753,68.64685069,blackgram,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
107.7103077,45.90672746,54.82416821,25.25725252,38.99110439,4.483969821,125.5573528,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
33,12,8,25.26052689,90.31153735,6.822282114,117.3695296,orange,Copper Fungicide,treats bacterial and fungal diseases.
27,61,15,25.2653291,67.10004577,6.958054839,48.33941188,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
95,16,55,25.26931156,87.55055105,6.612847999,40.12650421,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
75,56,44,25.2746335,73.7459581,6.109478059,168.0432282,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
64.59278408,69.22206901,35.9515704,25.2770105,46.38307052,5.794515943,104.1095966,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
133.2468186,28.68801145,155.025676,25.28022107,74.00508589,8.810948093,130.0765635,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
16.95242444,118.1014615,131.3546303,25.28153544,51.73861631,7.876797143,96.26705377,grapes,Copper Fungicide,treats bacterial and fungal diseases.
67,58,39,25.2827223,80.54372813,5.453592032,220.1156708,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
75.96152294,64.84036798,201.1762734,25.28637179,76.63909027,9.040335424,187.8401726,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
34.67601785,100.0913396,19.40028825,25.28649904,71.3230189,6.489116653,116.9246821,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
14,67,25,25.28710601,60.85993533,7.241151936,49.37369982,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
97,12,47,25.28784623,89.63667876,6.765094964,58.28697664,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
20.258717,119.8065031,66.33938616,25.28912343,44.48932646,4.281427846,156.1511517,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
21.86604333,110.0874153,105.600244,25.28980846,68.76429986,9.320750343,34.58554561,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
66.33777048,127.902427,65.31163637,25.29217409,33.99508078,6.43904207,82.41667099,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
63,41,45,25.29781791,86.8870535,7.121933579,196.6249511,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
20,8,12,25.2990432,94.96419851,7.260416405,117.9733424,orange,Copper Fungicide,treats bacterial and fungal diseases.
105,30,50,25.29954705,81.77527562,6.37620108,57.04147057,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
69.06886145,32.32657335,51.56383538,25.29964521,32.14848088,4.740328927,212.9461287,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
3.788809059,30.8233727,154.9620605,25.30980768,32.30854788,7.406125001,57.06379106,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
127.005653,61.5062481,156.636375,25.31077896,87.39152278,3.906002352,178.4836699,apple,Copper Fungicide,treats bacterial and fungal diseases.
100.8814242,9.737455612,177.5246582,25.3112421,55.23911478,7.373940756,140.3296606,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
36.96060592,111.7494393,193.0877743,25.31277693,48.05081929,8.868043222,183.4302087,grapes,Copper Fungicide,treats bacterial and fungal diseases.
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
83.49506103,93.13257169,105.9015704,25.31555769,85.81855423,8.352746734,292.3111777,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
131,60,17,25.32023717,81.79475917,7.425041316,83.46532547,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
98.65365285,92.43128484,166.2469574,25.32108985,51.58710086,5.362099072,276.1530915,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
35,38,19,25.32688786,63.18180319,9.112771682,32.71129281,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
35.30961769,136.6819006,5.966991228,25.32876668,70.8233969,4.871382112,242.159231,orange,Copper Fungicide,treats bacterial and fungal diseases.
133.5067982,71.88669637,187.5600206,25.33024872,42.88017132,8.574230021,161.1880018,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
96,18,50,25.3310446,84.30533791,6.904241707,41.53218699,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
58.46151432,126.0331216,195.541098,25.33477461,89.05632738,4.992749395,215.3368835,apple,Copper Fungicide,treats bacterial and fungal diseases.
79,51,16,25.33797709,68.49835977,6.586244581,96.46380213,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
81.74934317,16.57048074,204.3050321,25.33971559,17.76029157,4.733370722,198.2115419,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
131.4676068,41.95567562,6.802909539,25.34191466,55.83605214,6.175124544,228.7706803,orange,Copper Fungicide,treats bacterial and fungal diseases.
78,37,22,25.34217103,63.31801994,6.330554389,74.52082026,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
83.40173019,5.257783924,95.97415997,25.34647222,82.03769199,5.16994726,38.9537127,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
58.83425231,45.04341003,199.9917867,25.34704144,27.9047905,6.965702989,184.2770185,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
48,62,47,25.34756111,93.02871078,6.803094965,174.4012337,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
115.054685,128.2731557,131.2648035,25.35004005,42.80292053,7.945842318,94.09134849,grapes,Copper Fungicide,treats bacterial and fungal diseases.
64.98486949,55.37557367,124.6645601,25.35193744,64.96582974,6.820223029,228.6753042,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,orange,Copper Fungicide,treats bacterial and fungal diseases.
64.54379552,13.01879954,152.4656951,25.35787864,68.20374669,3.741910524,154.4717319,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
3,58,21,25.36140526,46.82652785,9.160691747,55.60523179,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
12.48642208,75.18790566,179.023229,25.36169706,98.72701017,5.029242887,157.9468992,apple,Copper Fungicide,treats bacterial and fungal diseases.
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
48,62,15,25.36586097,66.6379724,7.538631462,65.81655892,blackgram,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
52.40076581,77.42469857,55.50464729,25.36625811,66.00303386,8.458354299,194.4899936,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
65,60,22,25.36768364,72.52054555,6.606984086,107.9124111,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
99.57668118,131.9286561,138.9463338,25.37240783,94.41801767,5.601314957,98.38457205,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
80.83341355,29.54634629,125.7298539,25.37242169,84.54380276,6.572188318,151.4784438,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
89,60,17,25.37548751,57.21025565,5.983952675,101.7004306,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
110.9927017,29.37874525,42.2166828,25.37572094,29.64624771,5.168519125,201.6398101,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
68.96473033,44.51225179,160.4291917,25.37588483,85.42489931,7.870210103,200.4340769,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
116,5,54,25.37601283,80.99313508,6.65398725,57.23028471,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
14.30561988,116.2362774,44.70498318,25.3780012,26.28725982,7.866625484,292.531626,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
31.34393741,33.83530747,168.7796662,25.37823167,91.10682339,7.904025834,221.5681319,apple,Copper Fungicide,treats bacterial and fungal diseases.
128.5671196,66.72812635,200.4695224,25.38031095,68.57526645,4.809395952,276.0682079,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
90.51631776,95.6345006,66.87817204,25.38061424,81.20871741,9.586124983,276.274909,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
97.77168499,39.17972009,185.70761,25.38117315,22.43841164,6.862372443,247.1761448,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
